#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
MBOAT1	NUAK1	9606.ENSP00000324944	9606.ENSP00000261402	0	0	0	0	0	0	0	0.400	0.400
MCHR1	SST	9606.ENSP00000249016	9606.ENSP00000287641	0	0	0	0	0.108	0	0	0.455	0.494
MCHR1	PIRT	9606.ENSP00000249016	9606.ENSP00000462046	0	0	0	0	0.541	0	0	0	0.541
MCHR1	SLC1A7	9606.ENSP00000249016	9606.ENSP00000478639	0	0	0	0	0	0	0	0.602	0.602
MET	MMP1	9606.ENSP00000317272	9606.ENSP00000322788	0	0	0	0	0.098	0	0	0.366	0.403
MET	MKI67	9606.ENSP00000317272	9606.ENSP00000357643	0	0	0	0	0.063	0	0	0.401	0.415
MET	TNF	9606.ENSP00000317272	9606.ENSP00000398698	0	0	0	0	0	0.056	0	0.479	0.487
MET	S100A8	9606.ENSP00000317272	9606.ENSP00000357722	0	0	0	0	0	0	0	0.987	0.987
MGP	VTN	9606.ENSP00000228938	9606.ENSP00000226218	0	0	0	0	0	0	0	0.693	0.693
MGP	TBX1	9606.ENSP00000228938	9606.ENSP00000331791	0	0	0	0	0	0	0	0.435	0.435
MGP	SMPX	9606.ENSP00000228938	9606.ENSP00000368808	0	0	0	0	0	0	0	0.454	0.454
MGP	OGN	9606.ENSP00000228938	9606.ENSP00000262551	0	0	0	0	0.189	0	0	0.358	0.457
MKI67	MYBL2	9606.ENSP00000357643	9606.ENSP00000217026	0	0	0	0	0.582	0	0	0.562	0.809
MKI67	THY1	9606.ENSP00000357643	9606.ENSP00000284240	0	0	0	0	0	0	0	0.506	0.506
MKI67	RRM2	9606.ENSP00000357643	9606.ENSP00000353770	0	0	0	0	0.923	0	0	0.596	0.967
MKI67	NEK2	9606.ENSP00000357643	9606.ENSP00000355966	0	0	0	0	0.813	0	0	0.345	0.872
MKI67	TNF	9606.ENSP00000357643	9606.ENSP00000398698	0	0	0	0	0.062	0	0	0.532	0.542
MKI67	PTTG1	9606.ENSP00000357643	9606.ENSP00000377536	0	0	0	0	0.570	0	0	0.372	0.718
MKI67	TOP2A	9606.ENSP00000357643	9606.ENSP00000411532	0	0	0	0	0.966	0	0	0.660	0.988
MLPH	SYT1	9606.ENSP00000264605	9606.ENSP00000261205	0	0	0	0	0	0	0	0.435	0.435
MLPH	RAB27B	9606.ENSP00000264605	9606.ENSP00000262094	0	0	0	0	0.063	0.945	0	0.916	0.995
MLPH	PRF1	9606.ENSP00000264605	9606.ENSP00000398568	0	0	0	0	0	0	0	0.481	0.481
MLPH	TYRP1	9606.ENSP00000264605	9606.ENSP00000373570	0	0	0	0	0.108	0	0	0.601	0.630
MLPH	RPH3A	9606.ENSP00000264605	9606.ENSP00000374036	0	0	0	0	0	0	0	0.648	0.648
MMEL1	STAT4	9606.ENSP00000367668	9606.ENSP00000376134	0	0	0	0	0	0	0	0.509	0.509
MMP1	MPO	9606.ENSP00000322788	9606.ENSP00000225275	0	0	0	0	0	0	0	0.405	0.405
MMP1	MMP10	9606.ENSP00000322788	9606.ENSP00000279441	0	0	0.280	0.948	0.361	0	0.900	0.764	0.936
MMP1	MMP3	9606.ENSP00000322788	9606.ENSP00000299855	0	0	0.298	0.953	0.529	0	0.900	0.912	0.953
MMP1	SERPINB2	9606.ENSP00000322788	9606.ENSP00000401645	0	0	0	0	0.283	0.056	0	0.335	0.510
MMP1	TNF	9606.ENSP00000322788	9606.ENSP00000398698	0	0	0	0	0.064	0	0	0.700	0.707
MMP10	TNF	9606.ENSP00000279441	9606.ENSP00000398698	0	0	0	0	0.064	0	0	0.622	0.631
MMP10	MMP3	9606.ENSP00000279441	9606.ENSP00000299855	0	0	0.448	0.980	0.311	0.738	0.650	0.825	0.933
MMP3	MPO	9606.ENSP00000299855	9606.ENSP00000225275	0	0	0	0	0	0	0	0.455	0.455
MMP3	WNT2	9606.ENSP00000299855	9606.ENSP00000265441	0	0	0	0	0.076	0.060	0	0.425	0.457
MMP3	SERPINB2	9606.ENSP00000299855	9606.ENSP00000401645	0	0	0	0	0.138	0.056	0	0.324	0.401
MMP3	TNF	9606.ENSP00000299855	9606.ENSP00000398698	0	0	0	0	0.064	0	0	0.762	0.767
MPO	PPBP	9606.ENSP00000225275	9606.ENSP00000296028	0	0	0	0	0.161	0	0	0.358	0.439
MPO	S100A8	9606.ENSP00000225275	9606.ENSP00000357722	0	0	0	0	0.232	0.128	0	0.341	0.520
MPO	S100A12	9606.ENSP00000225275	9606.ENSP00000357726	0	0	0	0	0.285	0	0	0.468	0.604
MPO	TNF	9606.ENSP00000225275	9606.ENSP00000398698	0	0	0	0	0.074	0	0	0.861	0.866
MPO	PRTN3	9606.ENSP00000225275	9606.ENSP00000234347	0	0	0	0	0.566	0.056	0	0.914	0.961
MS4A15	PTH2R	9606.ENSP00000386022	9606.ENSP00000272847	0	0	0	0	0	0	0	0.459	0.459
MSLNL	MUC16	9606.ENSP00000441381	9606.ENSP00000381008	0	0	0	0	0.088	0	0	0.536	0.558
MSLNL	UMODL1	9606.ENSP00000441381	9606.ENSP00000386126	0	0	0	0	0.062	0	0	0.512	0.523
MT-ND6	NDUFS6	9606.ENSP00000354665	9606.ENSP00000274137	0	0	0	0	0.052	0.868	0.600	0.357	0.963
MUC16	ST6GALNAC2	9606.ENSP00000381008	9606.ENSP00000225276	0	0	0	0	0.076	0	0.900	0.105	0.910
MUC16	THY1	9606.ENSP00000381008	9606.ENSP00000284240	0	0	0	0	0	0	0	0.410	0.410
MUC16	OTOG	9606.ENSP00000381008	9606.ENSP00000382323	0	0	0	0	0	0	0	0.445	0.445
MUSK	WNT2	9606.ENSP00000363571	9606.ENSP00000265441	0	0	0	0	0	0.259	0	0.667	0.742
MUSK	PAK1	9606.ENSP00000363571	9606.ENSP00000278568	0	0	0	0.563	0.063	0.182	0.900	0.149	0.920
MUSK	SYT2	9606.ENSP00000363571	9606.ENSP00000356236	0	0	0	0	0.065	0	0	0.411	0.426
MUSTN1	SMPX	9606.ENSP00000410910	9606.ENSP00000368808	0	0	0	0	0.367	0	0	0.233	0.494
MYBL2	NEK2	9606.ENSP00000217026	9606.ENSP00000355966	0	0	0	0	0.273	0	0	0.281	0.455
MYBL2	PTTG1	9606.ENSP00000217026	9606.ENSP00000377536	0	0	0	0	0.546	0	0	0.218	0.630
MYBL2	TOP2A	9606.ENSP00000217026	9606.ENSP00000411532	0	0	0	0	0.574	0.066	0	0.456	0.765
MYBL2	RRM2	9606.ENSP00000217026	9606.ENSP00000353770	0	0	0	0	0.587	0	0	0.574	0.816
MYT1L	SNAP25	9606.ENSP00000396103	9606.ENSP00000254976	0	0	0	0	0.357	0	0	0.157	0.435
MYT1L	SYT4	9606.ENSP00000396103	9606.ENSP00000255224	0	0	0	0	0.350	0	0	0.258	0.497
MYT1L	SYT1	9606.ENSP00000396103	9606.ENSP00000261205	0	0	0	0	0.222	0	0	0.329	0.456
MYT1L	SLC17A6	9606.ENSP00000396103	9606.ENSP00000263160	0	0	0	0	0.293	0	0	0.209	0.418
MYT1L	NEUROD6	9606.ENSP00000396103	9606.ENSP00000297142	0	0	0	0	0.362	0	0	0.338	0.559
MYT1L	TBX5	9606.ENSP00000396103	9606.ENSP00000309913	0	0	0	0	0	0	0	0.415	0.415
MYT1L	STMN2	9606.ENSP00000396103	9606.ENSP00000429243	0	0	0	0	0.345	0	0	0.144	0.415
NEFH	PVALB	9606.ENSP00000311997	9606.ENSP00000216200	0	0	0	0	0.195	0	0	0.480	0.564
NEFH	NEFM	9606.ENSP00000311997	9606.ENSP00000221166	0	0	0	0.820	0.205	0.672	0	0.990	0.777
NEFH	SNAP25	9606.ENSP00000311997	9606.ENSP00000254976	0	0	0	0	0.241	0	0	0.302	0.448
NEFH	TAC1	9606.ENSP00000311997	9606.ENSP00000321106	0	0	0	0	0.126	0	0	0.429	0.480
NEFH	SV2C	9606.ENSP00000311997	9606.ENSP00000423541	0	0	0	0	0.084	0	0	0.488	0.511
NEFH	SYT2	9606.ENSP00000311997	9606.ENSP00000356236	0	0	0	0	0.132	0.061	0	0.594	0.640
NEFH	NEFL	9606.ENSP00000311997	9606.ENSP00000482169	0	0	0	0.810	0.185	0.683	0	0.990	0.781
NEFL	PVALB	9606.ENSP00000482169	9606.ENSP00000216200	0	0	0	0	0.203	0	0	0.285	0.406
NEFL	NEFM	9606.ENSP00000482169	9606.ENSP00000221166	0	0	0	0.890	0.598	0.980	0	0.990	0.992
NEFL	SNAP25	9606.ENSP00000482169	9606.ENSP00000254976	0	0	0	0	0.395	0	0	0.474	0.668
NEFL	SYT4	9606.ENSP00000482169	9606.ENSP00000255224	0	0	0	0	0.345	0.061	0	0.153	0.434
NEFL	SYT1	9606.ENSP00000482169	9606.ENSP00000261205	0	0	0	0	0.312	0.061	0	0.460	0.621
NEFL	THY1	9606.ENSP00000482169	9606.ENSP00000284240	0	0	0	0	0.129	0	0	0.390	0.446
NEFL	PNOC	9606.ENSP00000482169	9606.ENSP00000301908	0	0	0	0	0	0	0	0.535	0.535
NEFL	VSNL1	9606.ENSP00000482169	9606.ENSP00000384719	0	0	0	0	0.246	0	0	0.506	0.611
NEFL	SH3TC2	9606.ENSP00000482169	9606.ENSP00000423660	0	0	0	0	0	0	0	0.606	0.606
NEFL	STMN2	9606.ENSP00000482169	9606.ENSP00000429243	0	0	0	0	0.361	0	0	0.415	0.610
NEFM	VSNL1	9606.ENSP00000221166	9606.ENSP00000384719	0	0	0	0	0.297	0.056	0	0.205	0.426
NEFM	SYT4	9606.ENSP00000221166	9606.ENSP00000255224	0	0	0	0	0.378	0.103	0	0.075	0.439
NEFM	SYT1	9606.ENSP00000221166	9606.ENSP00000261205	0	0	0	0	0.365	0.103	0	0.176	0.490
NEFM	SLC17A6	9606.ENSP00000221166	9606.ENSP00000263160	0	0	0	0	0.349	0	0	0.256	0.496
NEFM	STMN2	9606.ENSP00000221166	9606.ENSP00000429243	0	0	0	0	0.380	0	0	0.301	0.548
NEFM	SNAP25	9606.ENSP00000221166	9606.ENSP00000254976	0	0	0	0	0.366	0	0	0.341	0.564
NEK2	RRM2	9606.ENSP00000355966	9606.ENSP00000353770	0	0	0	0	0.879	0	0	0.403	0.924
NEK2	PTTG1	9606.ENSP00000355966	9606.ENSP00000377536	0	0	0	0	0.740	0	0	0.603	0.892
NEK2	TOP2A	9606.ENSP00000355966	9606.ENSP00000411532	0	0	0	0	0.919	0	0	0.517	0.959
NELL1	SYT1	9606.ENSP00000298925	9606.ENSP00000261205	0	0	0	0	0.199	0.078	0	0.478	0.581
NELL2	SYT1	9606.ENSP00000416341	9606.ENSP00000261205	0	0	0	0	0.229	0.078	0	0.242	0.415
NEUROD6	PVALB	9606.ENSP00000297142	9606.ENSP00000216200	0	0	0	0	0.232	0	0	0.317	0.453
NEUROD6	SNAP25	9606.ENSP00000297142	9606.ENSP00000254976	0	0	0	0	0.419	0	0	0.136	0.477
NEUROD6	SYT4	9606.ENSP00000297142	9606.ENSP00000255224	0	0	0	0	0.441	0	0	0	0.441
NEUROD6	SYT1	9606.ENSP00000297142	9606.ENSP00000261205	0	0	0	0	0.361	0	0	0.233	0.489
NEUROD6	SLC17A6	9606.ENSP00000297142	9606.ENSP00000263160	0	0	0	0	0.364	0	0	0.344	0.565
NEUROD6	RSPO2	9606.ENSP00000297142	9606.ENSP00000276659	0	0	0	0	0.230	0	0	0.330	0.462
NEUROD6	NPAS4	9606.ENSP00000297142	9606.ENSP00000311196	0	0	0	0	0.117	0	0	0.408	0.455
NEUROD6	STMN2	9606.ENSP00000297142	9606.ENSP00000429243	0	0	0	0	0.382	0	0	0.217	0.496
NEUROD6	OLFM3	9606.ENSP00000297142	9606.ENSP00000345192	0	0	0	0	0.377	0	0	0.314	0.555
NIPAL4	SULT2B1	9606.ENSP00000311687	9606.ENSP00000201586	0	0	0	0	0	0	0	0.648	0.648
NIPAL4	SLC45A3	9606.ENSP00000311687	9606.ENSP00000356113	0	0	0	0	0	0	0	0.576	0.576
NOTUM	WNT2	9606.ENSP00000387310	9606.ENSP00000265441	0	0	0	0	0	0.141	0.600	0.367	0.763
NPAS4	PVALB	9606.ENSP00000311196	9606.ENSP00000216200	0	0	0	0	0.089	0	0	0.459	0.486
NPAS4	PIWIL1	9606.ENSP00000311196	9606.ENSP00000245255	0	0	0	0	0	0	0	0.428	0.428
NPAS4	NPTX2	9606.ENSP00000311196	9606.ENSP00000265634	0	0	0	0	0.104	0	0	0.513	0.546
NPAS4	VWA7	9606.ENSP00000311196	9606.ENSP00000364840	0	0	0	0	0.055	0	0	0.400	0.409
NPAS4	NXF2	9606.ENSP00000311196	9606.ENSP00000485586	0	0	0	0	0	0	0	0.700	0.700
NPSR1	UBL4B	9606.ENSP00000370950	9606.ENSP00000334044	0	0	0	0	0.152	0.316	0	0.069	0.412
NPTX1	VGF	9606.ENSP00000307549	9606.ENSP00000249330	0	0	0	0	0.113	0	0	0.376	0.423
NPTX1	TDO2	9606.ENSP00000307549	9606.ENSP00000444788	0	0	0	0	0	0	0	0.416	0.416
NPTX2	PVALB	9606.ENSP00000265634	9606.ENSP00000216200	0	0	0	0	0.108	0	0	0.365	0.410
NPTX2	VGF	9606.ENSP00000265634	9606.ENSP00000249330	0	0	0	0	0.098	0	0	0.429	0.463
NPTX2	PNOC	9606.ENSP00000265634	9606.ENSP00000301908	0	0	0	0	0	0	0	0.498	0.498
NPY2R	SST	9606.ENSP00000332591	9606.ENSP00000287641	0	0	0	0	0.110	0	0	0.392	0.436
NPY2R	PIRT	9606.ENSP00000332591	9606.ENSP00000462046	0	0	0	0	0.155	0	0	0.428	0.496
NRAP	SGCA	9606.ENSP00000358365	9606.ENSP00000262018	0	0	0	0	0.184	0	0	0.442	0.526
NRAP	SMPX	9606.ENSP00000358365	9606.ENSP00000368808	0	0	0	0	0.389	0	0	0.213	0.499
NRAP	TRDN	9606.ENSP00000358365	9606.ENSP00000439281	0	0	0	0	0.685	0.166	0	0.049	0.729
NXF2	SAGE1	9606.ENSP00000485586	9606.ENSP00000323191	0	0	0	0	0.065	0	0	0.650	0.658
OGN	SFRP4	9606.ENSP00000262551	9606.ENSP00000410715	0	0	0	0	0.184	0	0	0.295	0.400
OGN	OMD	9606.ENSP00000262551	9606.ENSP00000364700	0	0	0	0.641	0.510	0	0.900	0.839	0.964
OLFM3	SNAP25	9606.ENSP00000345192	9606.ENSP00000254976	0	0	0	0	0.357	0	0	0.105	0.400
OLFM3	STMN2	9606.ENSP00000345192	9606.ENSP00000429243	0	0	0	0	0.352	0	0	0.142	0.421
OLFM3	SPARCL1	9606.ENSP00000345192	9606.ENSP00000414856	0	0	0	0	0.230	0	0	0.367	0.492
OPN4	PVALB	9606.ENSP00000361141	9606.ENSP00000216200	0	0	0	0	0.097	0.056	0	0.353	0.400
OPN4	RDH5	9606.ENSP00000361141	9606.ENSP00000257895	0	0	0	0	0	0	0	0.579	0.579
OPN4	SLC17A6	9606.ENSP00000361141	9606.ENSP00000263160	0	0	0	0	0.088	0	0	0.449	0.476
OPN4	THY1	9606.ENSP00000361141	9606.ENSP00000284240	0	0	0	0	0.076	0	0	0.430	0.450
OPN4	SYT2	9606.ENSP00000361141	9606.ENSP00000356236	0	0	0	0	0.076	0	0	0.412	0.433
OSTN	UTS2B	9606.ENSP00000342356	9606.ENSP00000340526	0	0	0	0	0.062	0	0	0.560	0.570
OTOG	USH1C	9606.ENSP00000382323	9606.ENSP00000005226	0	0	0	0	0.125	0.057	0	0.727	0.755
OTOG	SERPINI1	9606.ENSP00000382323	9606.ENSP00000295777	0	0	0	0	0	0	0	0.490	0.490
OTP	SIX3	9606.ENSP00000302814	9606.ENSP00000260653	0	0	0	0	0.062	0	0	0.646	0.654
OTP	SST	9606.ENSP00000302814	9606.ENSP00000287641	0	0	0	0	0.062	0	0	0.404	0.417
OTP	PAX2	9606.ENSP00000302814	9606.ENSP00000359319	0	0	0	0	0.063	0.105	0	0.452	0.501
OTP	TPH2	9606.ENSP00000302814	9606.ENSP00000329093	0	0	0	0	0.082	0	0	0.579	0.597
OVGP1	PRTN3	9606.ENSP00000358747	9606.ENSP00000234347	0	0	0	0	0	0	0	0.467	0.467
PAK1	RHO	9606.ENSP00000278568	9606.ENSP00000296271	0	0	0	0	0	0	0	0.560	0.560
PAX2	PVALB	9606.ENSP00000359319	9606.ENSP00000216200	0	0	0	0	0.065	0	0	0.485	0.498
PAX2	SIX1	9606.ENSP00000359319	9606.ENSP00000247182	0	0	0	0	0.062	0.069	0	0.738	0.751
PAX2	SIX3	9606.ENSP00000359319	9606.ENSP00000260653	0	0	0	0	0.062	0.069	0	0.680	0.697
PAX2	SLC17A6	9606.ENSP00000359319	9606.ENSP00000263160	0	0	0	0	0.085	0.057	0	0.462	0.496
PAX2	SIX2	9606.ENSP00000359319	9606.ENSP00000304502	0	0	0	0	0.062	0.069	0	0.800	0.810
PCSK1	SST	9606.ENSP00000308024	9606.ENSP00000287641	0	0	0	0	0.175	0	0	0.508	0.576
PCSK1	SCG2	9606.ENSP00000308024	9606.ENSP00000304133	0	0	0	0	0.230	0	0	0.428	0.541
PCSK1	TNF	9606.ENSP00000308024	9606.ENSP00000398698	0	0	0	0	0	0	0	0.525	0.525
PIRT	TRPA1	9606.ENSP00000462046	9606.ENSP00000262209	0	0	0	0	0	0	0	0.739	0.739
PKD2L1	TRPA1	9606.ENSP00000325296	9606.ENSP00000262209	0	0	0	0	0	0	0	0.680	0.680
PKD2L1	PTH2R	9606.ENSP00000325296	9606.ENSP00000272847	0	0	0	0	0	0	0	0.412	0.412
PKD2L1	SV2B	9606.ENSP00000325296	9606.ENSP00000377779	0	0	0	0	0.076	0	0	0.417	0.438
PKD2L1	TRPM6	9606.ENSP00000325296	9606.ENSP00000354006	0	0	0	0	0	0	0	0.539	0.539
PKD2L1	TRPV6	9606.ENSP00000325296	9606.ENSP00000352358	0	0	0	0	0	0	0	0.655	0.655
PNOC	SST	9606.ENSP00000301908	9606.ENSP00000287641	0	0	0	0	0.065	0	0	0.407	0.422
PNOC	TAC1	9606.ENSP00000301908	9606.ENSP00000321106	0	0	0	0	0	0	0	0.568	0.568
PPBP	PRF1	9606.ENSP00000296028	9606.ENSP00000398568	0	0	0	0	0.127	0	0	0.412	0.465
PPBP	S100A12	9606.ENSP00000296028	9606.ENSP00000357726	0	0	0	0	0.424	0	0	0.159	0.495
PPBP	TNF	9606.ENSP00000296028	9606.ENSP00000398698	0	0	0	0	0.120	0	0	0.479	0.522
PRF1	RAB27B	9606.ENSP00000398568	9606.ENSP00000262094	0	0	0	0	0	0	0	0.416	0.416
PRF1	ZAP70	9606.ENSP00000398568	9606.ENSP00000264972	0	0	0	0	0.231	0	0	0.464	0.570
PRF1	RORC	9606.ENSP00000398568	9606.ENSP00000327025	0	0	0	0	0	0	0	0.404	0.404
PRF1	SLAMF7	9606.ENSP00000398568	9606.ENSP00000357022	0	0	0	0	0.099	0	0	0.362	0.400
PRF1	SH2D1A	9606.ENSP00000398568	9606.ENSP00000360181	0	0	0	0	0.194	0	0	0.504	0.583
PRF1	STAT4	9606.ENSP00000398568	9606.ENSP00000376134	0	0	0	0	0.102	0	0	0.450	0.484
PRF1	TNF	9606.ENSP00000398568	9606.ENSP00000398698	0	0	0	0	0.098	0	0	0.785	0.798
PRKCB	TOP2A	9606.ENSP00000305355	9606.ENSP00000411532	0	0	0	0	0	0.574	0	0.047	0.577
PRRX2	TBX15	9606.ENSP00000361547	9606.ENSP00000207157	0	0	0	0	0.096	0.147	0	0.516	0.594
PRRX2	SIX1	9606.ENSP00000361547	9606.ENSP00000247182	0	0	0	0	0.105	0	0	0.371	0.413
PRRX2	SIX2	9606.ENSP00000361547	9606.ENSP00000304502	0	0	0	0	0.093	0	0	0.472	0.501
PRTN3	SLPI	9606.ENSP00000234347	9606.ENSP00000342082	0	0	0	0	0.062	0	0	0.565	0.575
PRTN3	TNF	9606.ENSP00000234347	9606.ENSP00000398698	0	0	0	0	0	0.213	0	0.620	0.688
PTH2R	RHO	9606.ENSP00000272847	9606.ENSP00000296271	0	0	0	0	0	0	0	0.415	0.414
PTPN3	ZAP70	9606.ENSP00000363667	9606.ENSP00000264972	0	0	0	0	0.062	0.243	0	0.244	0.417
PTPRCAP	ZAP70	9606.ENSP00000325589	9606.ENSP00000264972	0	0	0	0	0.334	0.057	0	0.456	0.628
PTTG1	RRM2	9606.ENSP00000377536	9606.ENSP00000353770	0	0	0	0	0.833	0	0	0.512	0.915
PTTG1	TOP2A	9606.ENSP00000377536	9606.ENSP00000411532	0	0	0	0	0.852	0	0	0.519	0.926
PVALB	THY1	9606.ENSP00000216200	9606.ENSP00000284240	0	0	0	0	0.108	0	0	0.359	0.404
PVALB	RHO	9606.ENSP00000216200	9606.ENSP00000296271	0	0	0	0	0.099	0.056	0	0.391	0.436
PVALB	SYT1	9606.ENSP00000216200	9606.ENSP00000261205	0	0	0	0	0.185	0.056	0	0.332	0.442
PVALB	SNAP25	9606.ENSP00000216200	9606.ENSP00000254976	0	0	0	0	0.235	0.125	0	0.391	0.557
PVALB	SYT2	9606.ENSP00000216200	9606.ENSP00000356236	0	0	0	0	0.175	0.056	0	0.488	0.567
PVALB	SCN8A	9606.ENSP00000216200	9606.ENSP00000346534	0	0	0	0	0.102	0.170	0	0.469	0.570
PVALB	TAC1	9606.ENSP00000216200	9606.ENSP00000321106	0	0	0	0	0.121	0	0	0.610	0.642
PVALB	RGS4	9606.ENSP00000216200	9606.ENSP00000397181	0	0	0	0	0.118	0.056	0	0.674	0.705
PVALB	SLC17A6	9606.ENSP00000216200	9606.ENSP00000263160	0	0	0	0	0.129	0.058	0	0.754	0.781
PVALB	SST	9606.ENSP00000216200	9606.ENSP00000287641	0	0	0	0	0.108	0	0	0.946	0.950
RAB15	SNAP25	9606.ENSP00000267512	9606.ENSP00000254976	0	0	0	0	0.096	0.343	0	0.218	0.495
RAB27B	SYT1	9606.ENSP00000262094	9606.ENSP00000261205	0	0	0	0	0.062	0.066	0	0.430	0.457
RAB27B	RPH3A	9606.ENSP00000262094	9606.ENSP00000374036	0	0	0	0	0.062	0.538	0	0.750	0.882
RDH5	RHO	9606.ENSP00000257895	9606.ENSP00000296271	0	0	0	0	0.062	0	0	0.602	0.611
RGS4	SNAP25	9606.ENSP00000397181	9606.ENSP00000254976	0	0	0	0	0.351	0	0	0.280	0.513
RGS4	RGS7BP	9606.ENSP00000397181	9606.ENSP00000334851	0	0	0	0	0.186	0.056	0	0.512	0.592
RGS7BP	RHO	9606.ENSP00000334851	9606.ENSP00000296271	0	0	0	0	0.097	0	0	0.365	0.402
RGS7BP	TYRP1	9606.ENSP00000334851	9606.ENSP00000373570	0	0	0	0	0	0	0	0.468	0.468
RGS7BP	SPARCL1	9606.ENSP00000334851	9606.ENSP00000414856	0	0	0	0	0.351	0	0	0.254	0.495
RGS7BP	STMN2	9606.ENSP00000334851	9606.ENSP00000429243	0	0	0	0	0.350	0	0	0.261	0.499
RHO	SIX3	9606.ENSP00000296271	9606.ENSP00000260653	0	0	0	0	0.062	0	0	0.482	0.494
RHO	VSNL1	9606.ENSP00000296271	9606.ENSP00000384719	0	0	0	0	0.076	0.056	0	0.371	0.403
RHO	RS1	9606.ENSP00000296271	9606.ENSP00000369320	0	0	0	0	0.114	0	0	0.499	0.537
RORC	STAT4	9606.ENSP00000327025	9606.ENSP00000376134	0	0	0	0	0	0.059	0	0.505	0.514
RORC	TNF	9606.ENSP00000327025	9606.ENSP00000398698	0	0	0	0	0	0	0	0.548	0.548
RPH3A	SYNGR3	9606.ENSP00000374036	9606.ENSP00000248121	0	0	0	0	0.116	0	0	0.358	0.408
RPH3A	SNAP25	9606.ENSP00000374036	9606.ENSP00000254976	0	0	0	0	0.247	0.851	0	0.944	0.993
RPH3A	SYT4	9606.ENSP00000374036	9606.ENSP00000255224	0	0	0	0.712	0.246	0.101	0	0.542	0.400
RPH3A	SV2B	9606.ENSP00000374036	9606.ENSP00000377779	0	0	0	0	0.293	0	0	0.343	0.516
RPH3A	VAMP1	9606.ENSP00000374036	9606.ENSP00000379602	0	0	0	0	0.092	0	0	0.718	0.733
RRM2	TKTL1	9606.ENSP00000353770	9606.ENSP00000358931	0.056	0	0	0	0	0	0	0.402	0.411
RRM2	TOP2A	9606.ENSP00000353770	9606.ENSP00000411532	0	0	0	0	0.935	0	0	0.671	0.978
RS1	SAMD11	9606.ENSP00000369320	9606.ENSP00000342313	0	0	0	0	0.054	0	0	0.439	0.447
RS1	SLAMF7	9606.ENSP00000369320	9606.ENSP00000357022	0	0	0	0	0	0	0	0.562	0.562
RSPO2	WNT2	9606.ENSP00000276659	9606.ENSP00000265441	0	0	0	0	0.069	0.056	0	0.533	0.553
RSPO2	SVEP1	9606.ENSP00000276659	9606.ENSP00000384917	0	0	0	0	0.069	0	0	0.498	0.512
S100A12	VTN	9606.ENSP00000357726	9606.ENSP00000226218	0	0	0	0	0.054	0	0	0.396	0.404
S100A12	S100A8	9606.ENSP00000357726	9606.ENSP00000357722	0	0	0	0.851	0.983	0.057	0	0.812	0.985
S100A12	TNF	9606.ENSP00000357726	9606.ENSP00000398698	0	0	0	0	0.135	0	0	0.465	0.517
S100A8	TNF	9606.ENSP00000357722	9606.ENSP00000398698	0	0	0	0	0.139	0	0	0.525	0.574
SAGE1	SLC45A3	9606.ENSP00000323191	9606.ENSP00000356113	0	0	0	0	0	0	0	0.428	0.428
SCG2	VGF	9606.ENSP00000304133	9606.ENSP00000249330	0	0	0	0	0.231	0	0	0.677	0.741
SCG2	SNAP25	9606.ENSP00000304133	9606.ENSP00000254976	0	0	0	0	0.383	0	0	0.359	0.587
SCG2	SYT4	9606.ENSP00000304133	9606.ENSP00000255224	0	0	0	0	0.296	0	0	0.431	0.583
SCG2	SYT1	9606.ENSP00000304133	9606.ENSP00000261205	0	0	0	0	0.203	0	0	0.345	0.456
SCG2	TRPA1	9606.ENSP00000304133	9606.ENSP00000262209	0	0	0	0	0	0	0	0.470	0.470
SCG2	SST	9606.ENSP00000304133	9606.ENSP00000287641	0	0	0	0	0.207	0	0	0.430	0.529
SCG2	TAC1	9606.ENSP00000304133	9606.ENSP00000321106	0	0	0	0	0.139	0	0	0.573	0.617
SCN8A	SNAP25	9606.ENSP00000346534	9606.ENSP00000254976	0	0	0	0	0.203	0	0	0.410	0.510
SCN8A	TRPA1	9606.ENSP00000346534	9606.ENSP00000262209	0	0	0	0	0.062	0.060	0	0.493	0.514
SEPP1	TNF	9606.ENSP00000420939	9606.ENSP00000398698	0	0	0	0	0	0	0	0.410	0.410
SEPP1	TDO2	9606.ENSP00000420939	9606.ENSP00000444788	0	0	0	0	0.076	0	0	0.540	0.557
SERPINA5	VTN	9606.ENSP00000333203	9606.ENSP00000226218	0	0	0	0	0.153	0.056	0	0.684	0.725
SERPINB2	VTN	9606.ENSP00000401645	9606.ENSP00000226218	0	0	0	0	0	0.056	0	0.806	0.809
SERPINB2	THY1	9606.ENSP00000401645	9606.ENSP00000284240	0	0	0	0	0	0	0	0.429	0.429
SERPINB2	STAT4	9606.ENSP00000401645	9606.ENSP00000376134	0	0	0	0	0	0	0.900	0.066	0.902
SERPINB2	TNF	9606.ENSP00000401645	9606.ENSP00000398698	0	0	0	0	0.096	0	0	0.672	0.690
SFRP2	WNT2	9606.ENSP00000274063	9606.ENSP00000265441	0	0	0	0	0.051	0.166	0.600	0.819	0.935
SFRP2	SFRP4	9606.ENSP00000274063	9606.ENSP00000410715	0	0	0	0.636	0.175	0	0	0.858	0.430
SFRP4	WNT2	9606.ENSP00000410715	9606.ENSP00000265441	0	0	0	0	0.152	0.166	0.600	0.769	0.926
